ParkingID,VehicleType,EntryTime,ExitTime,ParkingFee,Floor,SlotNumber,IsReserved,Violations
2030,SUV,2023-11-25 22:52:00,2023-11-26 00:31:00,102.95,2,3,1,2
2031,Truck,2023-12-22 09:36:00,2023-12-22 10:58:00,135.58,2,4,1,2
2032,Car,2023-04-03 10:00:00,2023-04-03 12:04:00,174.2,3,30,0,2
2033,Truck,2023-08-29 00:38:00,2023-08-29 04:04:00,151.37,5,13,0,0
2034,Bike,2023-04-17 10:06:00,2023-04-17 11:36:00,61.89,2,44,0,1
2035,Car,2023-01-24 20:08:00,2023-01-24 23:34:00,274.66,1,21,1,1
2036,Bike,2023-01-01 09:54:00,2023-01-01 13:51:00,443.41,4,41,0,2
2037,Bike,2023-03-17 18:54:00,2023-03-17 19:31:00,71.37,2,46,1,0
2038,Truck,2023-02-10 11:03:00,2023-02-10 14:07:00,150.18,5,19,0,1
2039,Bike,2023-04-28 22:35:00,2023-04-28 23:43:00,125.77,3,39,1,2
2040,Truck,2023-11-24 23:58:00,2023-11-25 03:27:00,166.28,1,48,1,0
2041,Car,2023-03-20 05:06:00,2023-03-20 08:01:00,286.32,3,22,0,2
2042,Truck,2023-08-25 05:20:00,2023-08-25 07:38:00,222.06,4,20,1,0
2043,Car,2023-07-05 16:20:00,2023-07-05 18:49:00,166.68,2,37,0,2
2044,Truck,2023-11-02 16:51:00,2023-11-02 20:48:00,418.49,2,31,0,1
2045,SUV,2023-10-20 22:46:00,2023-10-21 01:13:00,139.26,5,10,0,2
2046,SUV,2023-05-26 08:22:00,2023-05-26 08:45:00,35.94,2,18,0,2
2047,Bike,2023-08-07 18:41:00,2023-08-07 21:54:00,148.63,1,43,0,0
2048,Truck,2023-09-15 09:37:00,2023-09-15 12:05:00,240.64,4,39,1,0
2049,Truck,2023-10-19 19:58:00,2023-10-19 22:17:00,228.26,3,46,0,1
2050,Car,2023-04-30 00:15:00,2023-04-30 01:59:00,199.09,4,20,1,2
2051,Bike,2023-03-14 09:05:00,2023-03-14 13:04:00,290.76,2,18,0,0
2052,Truck,2023-03-20 15:34:00,2023-03-20 17:32:00,78.67,3,11,1,1
2053,Bike,2023-05-17 15:34:00,2023-05-17 18:38:00,268.79,5,22,1,1
2054,SUV,2023-08-18 19:23:00,2023-08-18 21:17:00,131.54,4,44,0,0
2055,Truck,2023-09-19 19:54:00,2023-09-19 20:32:00,34.97,3,18,1,0
2056,Truck,2023-03-04 08:23:00,2023-03-04 11:21:00,118.52,3,34,0,2
2057,Bike,2023-02-09 07:40:00,2023-02-09 10:23:00,306.93,3,23,0,1
2058,Truck,2023-08-27 14:51:00,2023-08-27 16:44:00,106.67,1,1,0,0
2059,Bike,2023-11-14 16:31:00,2023-11-14 17:21:00,65.42,4,10,1,1
2060,Truck,2023-07-11 21:08:00,2023-07-11 23:31:00,124.67,3,1,1,2
2061,Car,2023-03-05 11:54:00,2023-03-05 12:10:00,15.38,4,38,1,0
2062,Bike,2023-05-02 22:51:00,2023-05-02 23:39:00,87.04,3,39,1,1
2063,Truck,2023-03-01 13:49:00,2023-03-01 16:07:00,253.69,5,49,0,0
2064,SUV,2023-03-03 15:02:00,2023-03-03 15:23:00,36.62,5,9,0,2
2065,Truck,2023-04-17 09:43:00,2023-04-17 12:06:00,149.24,5,31,1,2
2066,SUV,2023-11-03 17:25:00,2023-11-03 19:02:00,100.5,2,7,1,2
2067,SUV,2023-12-06 15:36:00,2023-12-06 16:14:00,53.97,3,17,0,2
2068,Car,2023-12-19 00:51:00,2023-12-19 02:34:00,184.33,2,35,1,0
2069,Bike,2023-03-26 04:55:00,2023-03-26 08:05:00,209.78,4,48,0,0
2070,Truck,2023-02-12 08:11:00,2023-02-12 09:22:00,79.58,2,37,1,1
2071,Car,2023-03-01 19:42:00,2023-03-01 22:43:00,231.96,4,18,1,1
2072,Truck,2023-12-18 10:01:00,2023-12-18 11:34:00,170.04,4,33,1,0
2073,SUV,2023-11-19 11:55:00,2023-11-19 15:46:00,453.35,4,4,0,0
2074,Bike,2023-12-08 07:46:00,2023-12-08 10:16:00,216.72,2,23,0,1
2075,Truck,2023-08-06 08:26:00,2023-08-06 11:00:00,112.71,3,11,1,0
2076,Truck,2023-09-27 19:37:00,2023-09-27 20:13:00,35.22,2,9,1,2
2077,SUV,2023-11-08 09:58:00,2023-11-08 12:09:00,241.79,3,30,1,2
2078,Truck,2023-09-11 03:27:00,2023-09-11 05:10:00,52.31,3,8,1,2
2079,Truck,2023-03-17 15:50:00,2023-03-17 16:48:00,67.63,4,40,1,1
2080,SUV,2023-04-13 11:20:00,2023-04-13 11:46:00,31.77,2,5,1,0
2081,Car,2023-05-23 12:46:00,2023-05-23 15:00:00,132.58,3,12,1,1
2082,SUV,2023-12-20 09:06:00,2023-12-20 11:53:00,284.88,5,1,1,1
2083,Car,2023-04-11 16:21:00,2023-04-11 20:14:00,376.4,3,15,0,0
2084,Bike,2023-05-07 09:01:00,2023-05-07 11:57:00,256.85,5,25,0,1
2085,Car,2023-06-01 17:30:00,2023-06-01 19:56:00,96.38,2,18,0,2
2086,Car,2023-06-16 10:09:00,2023-06-16 12:32:00,74.41,2,38,0,0
2087,Bike,2023-04-28 18:59:00,2023-04-28 20:41:00,110.32,2,42,1,2
2088,Car,2023-12-02 02:40:00,2023-12-02 05:09:00,159.89,3,46,0,2
2089,SUV,2023-09-01 20:02:00,2023-09-01 21:35:00,116.53,1,26,0,0
2090,Car,2023-01-16 08:47:00,2023-01-16 11:32:00,182.14,3,40,1,2
2091,Bike,2023-12-01 09:53:00,2023-12-01 10:39:00,26.96,3,3,0,2
2092,SUV,2023-04-13 06:48:00,2023-04-13 10:26:00,272.93,4,22,0,2
2093,Bike,2023-09-04 07:49:00,2023-09-04 09:04:00,41.92,4,26,0,0
2094,Bike,2023-08-10 07:35:00,2023-08-10 09:42:00,72.79,3,19,0,0
2095,Truck,2023-08-10 20:13:00,2023-08-10 21:14:00,111.17,5,44,0,0
2096,Truck,2023-01-03 01:48:00,2023-01-03 05:07:00,341.7,4,44,1,1
2097,Bike,2023-12-31 15:52:00,2023-12-31 16:57:00,106.46,3,47,1,2
2098,Bike,2023-02-06 13:28:00,2023-02-06 16:54:00,142.85,1,39,1,1
2099,Bike,2023-02-10 03:15:00,2023-02-10 05:43:00,121.34,5,36,0,1
2100,Truck,2023-10-06 11:53:00,2023-10-06 13:16:00,125.68,2,21,0,2
2101,Truck,2023-10-12 08:05:00,2023-10-12 09:41:00,148.94,3,41,0,0
2102,Car,2023-02-15 16:59:00,2023-02-15 17:18:00,37.61,3,48,1,1
2103,Car,2023-11-17 19:13:00,2023-11-17 20:48:00,49.45,5,26,0,0
2104,Bike,2023-10-28 19:49:00,2023-10-28 21:56:00,253.42,4,13,0,0
2105,SUV,2023-04-30 04:33:00,2023-04-30 08:20:00,197.11,4,36,0,2
2106,SUV,2023-04-14 13:55:00,2023-04-14 16:00:00,185.06,4,24,0,1
2107,Truck,2023-04-17 08:36:00,2023-04-17 11:51:00,338.49,2,41,1,1
2108,Truck,2023-01-17 20:15:00,2023-01-17 21:14:00,62.66,5,26,1,0
2109,Truck,2023-08-23 05:59:00,2023-08-23 07:09:00,83.61,5,21,0,2
2110,Bike,2023-09-22 02:10:00,2023-09-22 05:14:00,286.77,4,18,1,1
2111,SUV,2023-02-26 05:52:00,2023-02-26 06:32:00,31.63,4,15,1,0
2112,Car,2023-04-02 12:13:00,2023-04-02 12:50:00,65.35,1,15,1,0
2113,Bike,2023-07-02 16:20:00,2023-07-02 17:05:00,39.34,1,6,0,0
2114,Car,2023-10-25 17:21:00,2023-10-25 18:24:00,34.87,3,43,1,2
2115,Car,2023-06-12 07:18:00,2023-06-12 11:14:00,183.26,3,31,1,2
2116,Bike,2023-01-22 21:14:00,2023-01-23 00:53:00,301.86,5,28,0,0
2117,Car,2023-06-24 12:25:00,2023-06-24 12:48:00,28.55,5,8,1,0
2118,SUV,2023-01-03 03:10:00,2023-01-03 06:30:00,238.43,2,29,1,2
2119,Car,2023-06-23 19:21:00,2023-06-23 23:02:00,242.64,2,21,1,0
2120,SUV,2023-01-02 10:49:00,2023-01-02 14:36:00,144.89,1,17,0,0
2121,SUV,2023-03-12 21:26:00,2023-03-13 00:22:00,239.3,3,49,0,2
2122,SUV,2023-11-25 00:09:00,2023-11-25 03:14:00,178.64,1,24,1,0
2123,Truck,2023-06-10 19:13:00,2023-06-10 20:07:00,30.45,1,50,0,0
2124,Car,2023-09-24 21:23:00,2023-09-24 21:48:00,28.87,3,36,0,0
2125,Bike,2023-03-10 19:58:00,2023-03-10 23:41:00,440.15,2,31,0,2
2126,Bike,2023-06-18 11:47:00,2023-06-18 14:02:00,113.94,3,47,1,2
2127,Car,2023-12-28 06:20:00,2023-12-28 07:31:00,61.54,4,34,1,2
2128,Truck,2023-06-03 16:12:00,2023-06-03 19:32:00,204.81,4,2,0,1
2129,Truck,2023-08-10 16:57:00,2023-08-10 19:39:00,114.03,4,42,1,1
2130,SUV,2023-11-18 06:03:00,2023-11-18 09:31:00,405.59,5,3,0,1
2131,Car,2023-11-06 00:25:00,2023-11-06 03:17:00,149.37,2,30,0,1
2132,Car,2023-03-26 00:34:00,2023-03-26 01:55:00,132.97,2,8,1,2
2133,Bike,2023-09-23 23:45:00,2023-09-24 01:01:00,94.42,5,7,0,0
2134,Car,2023-08-17 04:28:00,2023-08-17 05:08:00,68.08,1,12,0,2
2135,Truck,2023-01-17 11:15:00,2023-01-17 13:11:00,71.31,4,19,0,1
2136,Car,2023-12-14 13:17:00,2023-12-14 15:49:00,94.88,4,26,0,2
2137,Bike,2023-08-27 13:42:00,2023-08-27 17:10:00,244.12,1,28,1,0
2138,SUV,2023-06-13 05:45:00,2023-06-13 07:41:00,155.39,3,15,0,1
2139,Bike,2023-02-18 12:35:00,2023-02-18 14:36:00,162.56,3,14,1,0
2140,Bike,2023-07-04 09:44:00,2023-07-04 13:01:00,345.27,2,48,0,0
2141,SUV,2023-09-14 04:49:00,2023-09-14 07:17:00,124.61,5,14,1,0
2142,Bike,2023-07-28 22:43:00,2023-07-29 00:19:00,71.59,2,3,0,1
2143,Bike,2023-10-24 02:11:00,2023-10-24 03:39:00,85.09,3,50,0,2
2144,Car,2023-05-10 22:13:00,2023-05-11 00:17:00,218.0,1,29,1,1
2145,Car,2023-10-21 00:35:00,2023-10-21 02:53:00,212.41,2,6,1,1
2146,SUV,2023-06-21 02:54:00,2023-06-21 05:26:00,211.46,4,49,0,2
2147,Car,2023-10-23 02:15:00,2023-10-23 03:05:00,25.12,4,23,0,2
2148,Car,2023-10-16 17:25:00,2023-10-16 18:06:00,21.18,1,28,0,2
2149,Bike,2023-10-31 17:55:00,2023-10-31 20:01:00,170.0,3,14,0,2
2150,Truck,2023-06-02 11:11:00,2023-06-02 14:01:00,135.97,4,14,0,0
2151,Car,2023-10-13 12:10:00,2023-10-13 13:41:00,101.18,4,20,1,1
2152,Truck,2023-04-20 18:44:00,2023-04-20 21:59:00,226.91,5,13,1,1
2153,Car,2023-06-19 21:37:00,2023-06-19 23:29:00,142.26,2,27,0,1
2154,Car,2023-03-10 05:00:00,2023-03-10 06:44:00,102.0,3,35,1,2
2155,SUV,2023-12-09 17:57:00,2023-12-09 20:01:00,115.21,2,45,1,1
2156,SUV,2023-04-06 01:50:00,2023-04-06 05:38:00,390.59,3,2,0,0
2157,SUV,2023-02-08 12:27:00,2023-02-08 14:52:00,140.39,4,41,1,1
2158,Truck,2023-02-27 07:06:00,2023-02-27 10:57:00,180.2,5,45,0,1
2159,Bike,2023-10-03 21:08:00,2023-10-03 21:54:00,72.06,2,40,1,0
2160,Car,2023-02-03 09:01:00,2023-02-03 09:35:00,42.96,4,48,1,0
2161,Car,2023-01-28 02:44:00,2023-01-28 04:56:00,239.15,3,24,1,1
2162,Car,2023-11-04 19:43:00,2023-11-04 20:42:00,72.06,2,29,1,2
2163,Truck,2023-11-23 21:35:00,2023-11-24 01:35:00,403.84,2,3,1,2
2164,SUV,2023-02-08 22:10:00,2023-02-09 01:48:00,175.01,4,45,0,1
2165,Bike,2023-03-19 18:30:00,2023-03-19 19:49:00,139.13,2,4,1,1
2166,Truck,2023-04-20 04:36:00,2023-04-20 06:08:00,156.54,5,50,0,1
2167,SUV,2023-07-25 12:02:00,2023-07-25 13:01:00,97.38,5,2,1,1
2168,Truck,2023-11-12 18:04:00,2023-11-12 18:50:00,29.94,4,20,1,2
2169,Bike,2023-05-05 22:45:00,2023-05-06 02:05:00,263.95,3,15,1,1
2170,SUV,2023-04-07 07:23:00,2023-04-07 11:19:00,297.1,4,49,0,0
2171,Truck,2023-11-14 02:53:00,2023-11-14 04:01:00,112.15,5,32,1,2
2172,Bike,2023-10-01 01:45:00,2023-10-01 03:12:00,161.74,1,42,1,2
2173,Car,2023-12-11 13:39:00,2023-12-11 16:00:00,239.67,1,1,0,0
2174,Bike,2023-09-23 01:24:00,2023-09-23 04:46:00,219.2,2,38,0,1
2175,Car,2023-08-22 20:33:00,2023-08-22 23:34:00,136.82,2,35,0,1
2176,Truck,2023-04-07 01:43:00,2023-04-07 04:51:00,367.35,1,7,1,1
2177,SUV,2023-10-17 03:26:00,2023-10-17 06:45:00,291.18,5,45,1,1
2178,SUV,2023-01-13 11:09:00,2023-01-13 11:29:00,16.54,2,13,1,1
2179,Truck,2023-12-31 01:05:00,2023-12-31 04:25:00,385.75,4,49,1,0
2180,SUV,2023-08-02 21:36:00,2023-08-02 22:46:00,120.89,4,1,0,1
2181,SUV,2023-09-23 01:20:00,2023-09-23 02:48:00,103.37,5,14,0,0
2182,Car,2023-03-14 22:03:00,2023-03-15 00:07:00,201.29,2,29,1,0
2183,Truck,2023-05-02 14:52:00,2023-05-02 15:26:00,64.83,4,3,0,0
2184,Bike,2023-08-28 23:26:00,2023-08-29 01:28:00,157.14,2,46,0,1
2185,Car,2023-05-26 17:36:00,2023-05-26 18:28:00,39.61,2,24,0,1
2186,Truck,2023-06-23 04:56:00,2023-06-23 05:24:00,44.98,4,1,1,2
2187,Car,2023-03-19 11:59:00,2023-03-19 13:19:00,50.55,1,48,0,2
2188,Bike,2023-07-19 05:04:00,2023-07-19 08:25:00,366.73,4,10,1,0
2189,Bike,2023-05-08 20:40:00,2023-05-08 22:29:00,201.54,5,13,1,2
2190,Truck,2023-05-27 20:53:00,2023-05-27 22:13:00,99.37,3,36,1,0
2191,Bike,2023-01-17 16:15:00,2023-01-17 18:52:00,103.65,4,9,0,2
2192,Car,2023-08-13 14:00:00,2023-08-13 14:31:00,27.25,2,14,0,1
2193,Bike,2023-07-22 05:27:00,2023-07-22 07:57:00,178.56,2,36,0,1
2194,Car,2023-08-30 21:38:00,2023-08-31 00:00:00,245.98,4,10,0,0
2195,Car,2023-11-06 23:25:00,2023-11-07 02:51:00,297.21,3,40,1,0
2196,Bike,2023-04-22 02:41:00,2023-04-22 03:59:00,130.05,4,23,1,1
2197,Truck,2023-04-06 00:01:00,2023-04-06 02:30:00,292.56,3,35,1,1
2198,SUV,2023-05-31 22:50:00,2023-06-01 02:36:00,237.41,3,7,0,1
2199,Bike,2023-04-19 01:14:00,2023-04-19 03:15:00,79.26,5,42,0,2
2200,Car,2023-10-09 07:36:00,2023-10-09 08:13:00,39.79,2,35,0,2
2201,Car,2023-03-14 10:13:00,2023-03-14 11:14:00,97.49,2,2,1,2
2202,Bike,2023-10-27 05:00:00,2023-10-27 08:11:00,321.23,3,15,1,2
2203,Truck,2023-03-01 07:03:00,2023-03-01 09:32:00,83.12,2,9,0,0
2204,Truck,2023-04-09 21:16:00,2023-04-09 23:32:00,165.38,1,47,1,0
2205,Car,2023-09-02 08:34:00,2023-09-02 12:03:00,258.0,3,17,1,2
2206,Car,2023-09-08 15:11:00,2023-09-08 17:55:00,224.56,2,39,0,0
2207,Truck,2023-01-30 02:52:00,2023-01-30 04:24:00,172.38,1,18,0,2
2208,SUV,2023-12-15 08:16:00,2023-12-15 09:53:00,137.0,5,15,1,2
2209,Bike,2023-12-17 23:02:00,2023-12-18 01:42:00,136.87,2,18,0,1
2210,Car,2023-02-11 01:05:00,2023-02-11 02:46:00,163.33,1,24,1,2
2211,Car,2023-05-03 01:29:00,2023-05-03 02:31:00,94.76,4,23,0,0
2212,Truck,2023-08-08 02:21:00,2023-08-08 06:19:00,328.95,4,12,1,2
2213,Bike,2023-09-30 02:30:00,2023-09-30 03:32:00,108.75,1,23,0,1
2214,Truck,2023-12-07 01:32:00,2023-12-07 03:28:00,221.22,3,21,0,0
2215,Bike,2023-11-04 13:29:00,2023-11-04 15:02:00,111.82,3,26,0,1
2216,Bike,2023-02-22 20:03:00,2023-02-22 21:54:00,172.87,2,8,1,2
2217,Bike,2023-12-02 19:06:00,2023-12-02 20:18:00,77.31,4,30,1,2
2218,Car,2023-02-13 14:37:00,2023-02-13 15:00:00,31.93,3,34,0,2
2219,SUV,2023-11-27 08:44:00,2023-11-27 11:28:00,227.5,3,2,1,2
2220,Truck,2023-02-17 00:23:00,2023-02-17 01:42:00,84.87,4,5,1,0
2221,SUV,2023-10-09 18:52:00,2023-10-09 21:17:00,267.26,5,31,0,2
2222,Truck,2023-04-15 01:24:00,2023-04-15 04:26:00,264.07,3,33,0,1
2223,Bike,2023-09-26 02:32:00,2023-09-26 04:08:00,140.58,1,4,0,0
2224,Car,2023-12-09 12:56:00,2023-12-09 15:21:00,248.89,2,6,1,0
2225,SUV,2023-09-02 17:38:00,2023-09-02 19:39:00,68.1,3,23,0,0
2226,Car,2023-02-03 15:33:00,2023-02-03 18:17:00,266.84,3,45,1,1
2227,Truck,2023-11-12 09:59:00,2023-11-12 11:04:00,60.01,5,19,1,1
2228,Car,2023-02-17 00:29:00,2023-02-17 04:13:00,442.5,1,43,1,1
2229,Car,2023-06-18 13:13:00,2023-06-18 14:35:00,128.93,2,45,0,1
2230,SUV,2023-12-18 15:59:00,2023-12-18 19:20:00,104.25,3,8,0,2
2231,Bike,2023-07-07 00:27:00,2023-07-07 03:07:00,148.24,2,39,1,2
2232,Car,2023-07-25 16:17:00,2023-07-25 17:10:00,42.26,4,13,1,1
2233,Bike,2023-07-06 19:22:00,2023-07-06 20:47:00,134.81,3,1,0,1
2234,Truck,2023-08-02 18:27:00,2023-08-02 21:31:00,188.6,3,6,0,2
2235,Car,2023-01-05 18:45:00,2023-01-05 20:23:00,143.71,4,7,0,2
2236,SUV,2023-10-17 16:09:00,2023-10-17 19:57:00,357.13,5,48,0,1
2237,Truck,2023-07-08 02:23:00,2023-07-08 04:31:00,137.69,3,27,0,0
2238,Truck,2023-09-11 00:49:00,2023-09-11 03:52:00,329.77,2,15,0,0
2239,SUV,2023-01-01 09:57:00,2023-01-01 12:40:00,96.05,1,34,0,1
2240,Car,2023-06-06 04:19:00,2023-06-06 06:44:00,230.01,2,23,0,0
2241,Car,2023-01-10 10:46:00,2023-01-10 14:23:00,285.87,5,48,0,2
2242,Truck,2023-05-17 12:28:00,2023-05-17 16:06:00,206.34,1,49,1,0
2243,Car,2023-04-19 06:49:00,2023-04-19 07:55:00,112.1,2,24,0,1
2244,Bike,2023-10-02 23:07:00,2023-10-03 02:12:00,311.17,2,15,0,0
2245,SUV,2023-03-29 17:17:00,2023-03-29 17:32:00,18.04,4,35,1,0
2246,Bike,2023-01-25 03:39:00,2023-01-25 07:29:00,182.79,5,4,0,0
2247,Car,2023-01-13 18:38:00,2023-01-13 20:24:00,141.29,4,44,0,2
2248,Truck,2023-07-26 17:35:00,2023-07-26 19:15:00,147.19,1,37,1,2
2249,SUV,2023-05-29 00:34:00,2023-05-29 02:56:00,222.23,4,17,0,2
2250,Car,2023-09-21 01:37:00,2023-09-21 03:54:00,219.07,5,31,1,1
2251,Car,2023-10-21 23:37:00,2023-10-22 01:50:00,173.22,3,38,1,0
2252,Truck,2023-07-01 04:47:00,2023-07-01 05:05:00,29.79,3,10,0,2
2253,Truck,2023-06-22 08:29:00,2023-06-22 11:19:00,258.31,1,50,1,2
2254,Bike,2023-04-18 23:41:00,2023-04-19 02:59:00,193.64,3,27,1,0
2255,SUV,2023-07-04 14:27:00,2023-07-04 16:37:00,128.17,4,42,1,1
2256,SUV,2023-12-24 09:56:00,2023-12-24 10:53:00,113.85,1,6,1,0
2257,Truck,2023-01-11 16:45:00,2023-01-11 19:05:00,80.0,5,6,0,1
2258,Bike,2023-11-24 01:37:00,2023-11-24 04:59:00,353.29,1,15,1,0
2259,SUV,2023-03-08 00:04:00,2023-03-08 01:37:00,63.08,1,4,1,2
2260,Truck,2023-07-22 03:26:00,2023-07-22 07:03:00,145.57,2,48,0,2
2261,Car,2023-06-04 12:24:00,2023-06-04 14:46:00,190.43,2,40,1,2
2262,SUV,2023-05-25 15:50:00,2023-05-25 17:48:00,212.45,1,7,0,1
2263,Bike,2023-12-22 17:14:00,2023-12-22 19:24:00,106.62,3,49,1,0
2264,Bike,2023-09-27 01:04:00,2023-09-27 03:03:00,226.31,2,45,0,1
2265,Bike,2023-12-19 22:52:00,2023-12-20 01:09:00,98.24,5,47,1,2
2266,Car,2023-11-19 23:12:00,2023-11-20 00:33:00,155.7,4,26,0,1
2267,SUV,2023-09-15 19:49:00,2023-09-15 23:21:00,228.79,2,31,1,1
2268,SUV,2023-08-29 12:07:00,2023-08-29 13:37:00,163.09,1,2,0,1
2269,Car,2023-05-23 08:03:00,2023-05-23 09:44:00,181.4,3,28,0,0
2270,SUV,2023-06-03 13:14:00,2023-06-03 13:42:00,15.1,4,42,0,1
2271,Car,2023-10-19 07:18:00,2023-10-19 10:31:00,205.1,2,13,0,1
2272,Car,2023-04-19 04:03:00,2023-04-19 05:46:00,70.3,3,18,0,1
2273,Car,2023-04-06 05:09:00,2023-04-06 06:45:00,117.9,3,30,1,2
2274,Bike,2023-02-01 15:53:00,2023-02-01 17:25:00,101.15,3,11,1,2
2275,SUV,2023-05-02 15:46:00,2023-05-02 18:36:00,162.52,1,13,0,0
2276,Car,2023-04-01 01:23:00,2023-04-01 04:18:00,240.51,5,24,0,2
2277,SUV,2023-09-03 18:30:00,2023-09-03 21:53:00,201.39,3,29,1,0
2278,Bike,2023-12-16 23:50:00,2023-12-17 03:33:00,175.87,4,5,1,2
2279,Car,2023-09-09 10:57:00,2023-09-09 12:13:00,70.41,2,35,0,0
2280,Truck,2023-07-17 04:14:00,2023-07-17 07:59:00,421.4,4,19,1,0
2281,Bike,2023-06-19 13:22:00,2023-06-19 15:18:00,77.02,1,13,0,0
2282,Truck,2023-03-16 20:58:00,2023-03-16 23:52:00,273.32,1,5,0,2
2283,SUV,2023-02-06 16:22:00,2023-02-06 17:28:00,51.83,4,44,0,1
2284,SUV,2023-08-04 18:47:00,2023-08-04 22:19:00,316.0,5,14,1,2
2285,Bike,2023-12-20 18:05:00,2023-12-20 19:00:00,65.57,1,38,0,1
2286,SUV,2023-04-20 00:25:00,2023-04-20 03:10:00,164.58,1,22,1,2
2287,Truck,2023-09-26 13:19:00,2023-09-26 17:17:00,403.9,4,9,1,1
2288,Car,2023-08-07 20:13:00,2023-08-08 00:08:00,409.18,1,49,1,2
2289,Car,2023-10-12 09:19:00,2023-10-12 12:02:00,102.3,5,40,1,0
2290,Car,2023-08-06 09:33:00,2023-08-06 13:19:00,184.95,5,26,0,0
2291,Bike,2023-07-04 13:30:00,2023-07-04 15:41:00,119.84,5,45,0,0
2292,SUV,2023-04-25 22:40:00,2023-04-26 02:20:00,292.53,2,5,1,1
2293,Truck,2023-08-12 06:37:00,2023-08-12 08:08:00,163.18,5,29,0,1
2294,SUV,2023-10-02 08:51:00,2023-10-02 09:54:00,110.65,5,22,1,0
2295,SUV,2023-04-09 10:18:00,2023-04-09 11:17:00,34.42,2,49,0,1
2296,SUV,2023-06-28 20:33:00,2023-06-28 22:14:00,148.56,3,3,0,0
2297,Car,2023-08-22 12:00:00,2023-08-22 13:58:00,109.17,1,28,0,2
2298,Truck,2023-07-26 16:37:00,2023-07-26 19:00:00,193.06,5,38,0,1
2299,Truck,2023-01-12 16:22:00,2023-01-12 19:04:00,223.98,1,14,0,1
2300,SUV,2023-06-19 03:16:00,2023-06-19 03:54:00,25.22,4,47,0,2
2301,Car,2023-08-31 12:52:00,2023-08-31 13:53:00,77.77,1,14,1,1
2302,Car,2023-03-11 13:42:00,2023-03-11 15:19:00,103.01,2,43,0,1
2303,Truck,2023-04-07 17:09:00,2023-04-07 20:49:00,172.16,1,11,0,1
2304,Car,2023-01-10 07:28:00,2023-01-10 07:54:00,50.75,1,9,0,2
2305,Car,2023-11-27 23:36:00,2023-11-28 03:28:00,354.1,1,38,1,0
2306,Car,2023-02-03 12:43:00,2023-02-03 13:58:00,78.17,3,47,0,0
2307,Bike,2023-12-02 14:26:00,2023-12-02 15:43:00,120.03,3,44,0,2
2308,SUV,2023-07-30 16:32:00,2023-07-30 18:53:00,208.43,4,6,0,2
2309,Truck,2023-11-23 11:32:00,2023-11-23 14:35:00,124.35,2,1,1,2
2310,Truck,2023-11-24 18:49:00,2023-11-24 19:19:00,24.43,1,25,0,0
2311,Bike,2023-04-11 00:10:00,2023-04-11 01:39:00,56.66,1,16,1,2
2312,SUV,2023-08-03 15:03:00,2023-08-03 15:23:00,22.18,1,15,1,0
2313,Truck,2023-05-29 00:25:00,2023-05-29 01:52:00,161.76,1,34,0,2
2314,Car,2023-02-15 07:33:00,2023-02-15 08:57:00,120.51,3,17,0,1
2315,Truck,2023-05-15 15:13:00,2023-05-15 16:07:00,36.03,4,3,1,0
2316,Car,2023-10-08 00:04:00,2023-10-08 03:11:00,148.2,5,3,1,0
2317,Bike,2023-03-08 06:40:00,2023-03-08 09:07:00,89.13,2,37,0,2
2318,Car,2023-04-10 20:31:00,2023-04-10 23:36:00,170.61,1,17,0,1
2319,Truck,2023-04-19 17:09:00,2023-04-19 18:56:00,59.25,4,49,1,0
2320,Truck,2023-12-14 03:47:00,2023-12-14 07:14:00,237.8,5,38,1,2
2321,Truck,2023-05-09 10:25:00,2023-05-09 13:56:00,281.54,4,1,1,1
2322,Bike,2023-10-27 18:36:00,2023-10-27 20:37:00,164.05,3,7,1,0
2323,Bike,2023-08-02 19:43:00,2023-08-02 21:34:00,160.21,5,26,0,2
2324,SUV,2023-03-13 07:09:00,2023-03-13 08:46:00,169.79,4,47,1,1
2325,Truck,2023-10-25 09:25:00,2023-10-25 12:13:00,331.97,3,39,0,0
2326,Car,2023-02-18 12:14:00,2023-02-18 14:11:00,75.57,4,19,1,0
2327,Bike,2023-04-20 12:10:00,2023-04-20 15:03:00,93.46,4,30,1,1
2328,Truck,2023-10-27 22:13:00,2023-10-28 02:05:00,386.72,5,43,0,2
2329,Truck,2023-11-18 03:25:00,2023-11-18 05:29:00,71.25,3,14,0,2
2330,Bike,2023-02-28 01:59:00,2023-02-28 02:28:00,48.74,1,13,0,1
2331,SUV,2023-11-01 02:03:00,2023-11-01 02:58:00,90.75,2,20,0,0
2332,Bike,2023-06-26 23:59:00,2023-06-27 03:11:00,287.85,5,26,1,1
2333,Bike,2023-12-26 02:59:00,2023-12-26 05:44:00,183.67,3,27,0,1
2334,Car,2023-08-21 18:14:00,2023-08-21 20:26:00,176.15,4,25,0,1
2335,Car,2023-04-03 19:42:00,2023-04-03 21:47:00,201.12,3,9,0,0
2336,SUV,2023-05-10 11:55:00,2023-05-10 13:20:00,51.67,2,41,1,1
2337,Truck,2023-06-16 13:49:00,2023-06-16 14:44:00,69.2,2,48,1,1
2338,Bike,2023-05-29 08:35:00,2023-05-29 10:09:00,145.08,1,12,0,0
2339,SUV,2023-02-13 13:05:00,2023-02-13 15:38:00,144.42,1,10,1,0
2340,Car,2023-11-29 12:58:00,2023-11-29 13:59:00,62.97,2,6,1,1
